402880565348925440,marthachavezk36,-12.04657134,-77.0225631,2013-11-19 02:26:26 PM
402834132155523072,marthachavezk36,-12.04764503,-77.02526991,2013-11-19 11:21:56 AM
402833416598847488,marthachavezk36,-12.04726132,-77.02483803,2013-11-19 11:19:05 AM
402832800040386561,marthachavezk36,-12.04726806,-77.02483694,2013-11-19 11:16:38 AM
402832444153663488,marthachavezk36,-12.04762993,-77.02528823,2013-11-19 11:15:13 AM
402823896531206144,marthachavezk36,-12.04769048,-77.02516652,2013-11-19 10:41:15 AM
402823196631900160,marthachavezk36,-12.04768986,-77.02516548,2013-11-19 10:38:28 AM
402822945904795648,marthachavezk36,-12.0476786,-77.02520107,2013-11-19 10:37:29 AM
402822236538941440,marthachavezk36,-12.04768727,-77.02516394,2013-11-19 10:34:39 AM
402821020836696064,marthachavezk36,-12.04768065,-77.02511961,2013-11-19 10:29:50 AM
402643001153179648,marthachavezk36,-12.09458034,-77.00490277,2013-11-18 10:42:26 PM
402600574476353536,marthachavezk36,-12.09653375,-77.00158831,2013-11-18 07:53:51 PM
402600021667115008,marthachavezk36,-12.09261944,-76.99505017,2013-11-18 07:51:39 PM
402562706622140416,marthachavezk36,-12.09584964,-77.00021726,2013-11-18 05:23:23 PM
402557193998049280,marthachavezk36,-12.09587992,-77.00025885,2013-11-18 05:01:28 PM
402556886329085953,marthachavezk36,-12.09597396,-77.0002217,2013-11-18 05:00:15 PM
402556495663235072,marthachavezk36,-12.09588072,-77.00028749,2013-11-18 04:58:42 PM
402546185485156352,marthachavezk36,-12.09596773,-77.00021277,2013-11-18 04:17:44 PM
402545886347423744,marthachavezk36,-12.09595702,-77.00019758,2013-11-18 04:16:32 PM
402521088451936256,marthachavezk36,-12.09582028,-77.00042666,2013-11-18 02:38:00 PM
402505044891025408,marthachavezk36,-12.09476162,-76.99972968,2013-11-18 01:34:15 PM
402504354059784193,marthachavezk36,-12.08845271,-76.9957566,2013-11-18 01:31:30 PM
402484210306670592,marthachavezk36,-12.08807666,-76.99634492,2013-11-18 12:11:28 PM
402483473010937857,marthachavezk36,-12.08798182,-76.99634173,2013-11-18 12:08:32 PM
402450911223885824,marthachavezk36,-12.08824149,-76.99612155,2013-11-18 09:59:09 AM
402253295177068544,marthachavezk36,-12.09585154,-77.00015601,2013-11-17 08:53:53 PM
402250383458045952,marthachavezk36,-12.09587325,-77.00018853,2013-11-17 08:42:19 PM
402248366220144640,marthachavezk36,-12.09579136,-77.00034678,2013-11-17 08:34:18 PM
402230776974295040,marthachavezk36,-12.09599683,-77.00029757,2013-11-17 07:24:24 PM
402230371485773824,marthachavezk36,-12.09598733,-77.00028372,2013-11-17 07:22:48 PM
402207995167514625,marthachavezk36,-12.09589056,-77.00024025,2013-11-17 05:53:53 PM
401811587201126401,marthachavezk36,-12.09583627,-76.99993846,2013-11-16 03:38:42 PM
401811435820699648,marthachavezk36,-12.09579191,-77.0000975,2013-11-16 03:38:06 PM
401810867844841472,marthachavezk36,-12.09588966,-77.0001759,2013-11-16 03:35:50 PM
401421082319925248,marthachavezk36,-12.08985802,-77.00337851,2013-11-15 01:46:58 PM
401421059523887104,marthachavezk36,-12.09457864,-77.00268911,2013-11-15 01:46:53 PM
401398757029597184,marthachavezk36,-12.09573977,-77.00025869,2013-11-15 12:18:15 PM
401398654290124800,marthachavezk36,-12.09574174,-77.0001913,2013-11-15 12:17:51 PM
401398576632565760,marthachavezk36,-12.09349811,-76.99667013,2013-11-15 12:17:32 PM
401397020625489920,marthachavezk36,-12.09597405,-77.00022155,2013-11-15 12:11:21 PM
401395893607616512,marthachavezk36,-12.09596908,-77.00025896,2013-11-15 12:06:53 PM
401395136418287616,marthachavezk36,-12.09566432,-76.99994536,2013-11-15 12:03:52 PM
401391824243535872,marthachavezk36,-12.09361798,-76.9966905,2013-11-15 11:50:43 AM
401386915154653184,marthachavezk36,-12.09449059,-76.99847661,2013-11-15 11:31:12 AM
401383264021405697,marthachavezk36,-12.09573173,-77.00015819,2013-11-15 11:16:42 AM
401382799841955840,marthachavezk36,-12.09562104,-76.99998921,2013-11-15 11:14:51 AM
401376394535788545,marthachavezk36,-12.09360507,-76.99672535,2013-11-15 10:49:24 AM
401373483374247936,marthachavezk36,-12.09603013,-77.00025098,2013-11-15 10:37:50 AM
401373420375777280,marthachavezk36,-12.09357883,-76.99663294,2013-11-15 10:37:35 AM
401372807634100224,marthachavezk36,-12.09601811,-77.00032797,2013-11-15 10:35:09 AM
401371843757887488,marthachavezk36,-12.09654221,-77.00089526,2013-11-15 10:31:19 AM
401196440078536704,marthachavezk36,-12.09549669,-77.00721853,2013-11-14 10:54:19 PM
401195933826027520,marthachavezk36,-12.0918131,-77.01384114,2013-11-14 10:52:19 PM
